	summarized	lineages	abundances	resid	coverage
12_02_24_ENCNOV27_R1__E0000000__X00__241205_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.768577999995814), ('XEC* (XEC.X)', 0.1234419999994948), ('BA.2.86* (BA.2.86.X)', 0.08589872999955772), ('KP.3* (KP.3.X)', 0.017373999999614066), ('Omicron', 0.004707270000056323)]	MC.16 MC.10 XEC XEC.13 MU.5 LB.1.3.1 KP.3.3.10 LB.1.1 XER LF.7.7.2	0.45542000 0.31315800 0.08788170 0.03556030 0.03512200 0.03499390 0.01737400 0.01118865 0.00470727 0.00459418	8.617710291899124	82.48670701936261
10_21_24_PLOCT13_R1__E0000000__X00__241024_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.6317409999854195), ('BA.2.86* (BA.2.86.X)', 0.21701622999875608), ('KP.3* (KP.3.X)', 0.15022800000018563), ('Omicron', 0.0010147699996596615)]	MC.22 MC.19.1 KP.3.1 KP.2.18 KP.2.10 MC.10.1 MC.10.1.6 CP.8	0.25694400 0.24644900 0.15022800 0.11766923 0.09934700 0.06532050 0.06302750 0.00101477	7.310150137349856	76.60769822425844
5_20_24_ENCMAY13_R1__E0000000__X00__240604_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999468663835054), ('Other', 5.313359977231183e-05)]	JN.1.16 LB.1 JN.1.18 JN.1.9 JN.1.11 JN.1.32.1 JN.1.1 JN.1.9.2 XAW JN.1.32 JN.1.28 JN.1 JN.1.16.1 JN.1.16.3	0.36456988 0.21751864 0.19715239 0.08186795 0.06696390 0.05804320 0.01351350 0.00029421 0.00005313 0.00001748 0.00000212 0.00000212 0.00000076 0.00000072	6.509568040701322	96.31809517439721
08_12_24_PLAUG04_R2__E0000000__X00__240815_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6903109999937668), ('KP.3.1.1* (KP.3.1.1.X)', 0.23697039999827127), ('KP.3* (KP.3.X)', 0.07271859999990127)]	MC.19 KP.2.16 JN.1.18.5 KP.2.19 KP.2.3.6 KP.3.1.6 KP.2.3.4 KP.2.3 MC.28 KP.1.1 JN.1.57 KP.2.3.8 JN.1.7.3 KP.1.1.6 LP.10 JN.1.7.9 JN.1.47.2 MQ.1	0.21228860 0.16770200 0.14086136 0.10843400 0.09739830 0.07271860 0.03144170 0.03081270 0.02468180 0.02368546 0.02209940 0.02090330 0.01580889 0.01292310 0.00760194 0.00531915 0.00494234 0.00037736	6.448410404368881	95.06404039728456
12_23_24_ENCDEC18_R1__E0000000__X00__250205_12-23-24_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.37463099999927346), ('XEC* (XEC.X)', 0.3448729999983152), ('BA.2.86* (BA.2.86.X)', 0.1414029999953576), ('KP.3* (KP.3.X)', 0.13909299999534244)]	XEC.8 MC.10 XEC.19 MC.13 MC.13.2 KP.3.3 NF.1.5 KP.3.1 JN.1.3 LB.1.1 MC.10.1.1 XEC MC.24.2 XEC.38 XEC.34 PA.1.1 XEC.32	0.13722010 0.11186520 0.09169050 0.08475278 0.08475072 0.08162500 0.05950480 0.05746800 0.04140300 0.04049520 0.03889790 0.03866200 0.03220150 0.03151580 0.03118010 0.02216290 0.01460450	4.78594438595633	91.81687456108082
06_30_25_ENCJUN24_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.24646099999968332), ('Other', 0.23728700000033026), ('NB.1.8.1* (NB.1.8.1.X)', 0.21818199999982477), ('XFG* (XFG.X)', 0.1797069999992745), ('BA.2.86* (BA.2.86.X)', 0.07707400000122645), ('XEC* (XEC.X)', 0.04128899999935842)]	NY.9 PQ.13 XDV.1.3 XFG.12 XDV.1.5 JN.1.18.5 XFG.4 XFG XEC.4.6.1 XEC.4.6	0.24646100 0.21818200 0.13616800 0.12794710 0.10111900 0.07707400 0.02974490 0.02201500 0.02064468 0.02064432	18.33851056539349	93.1679095742902
06_17_24_ENCJUN10_R2__E0000000__X00__240627_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9398823702390349), ('KP.3* (KP.3.X)', 0.06011759876020981)]	LB.1.1 LF.3 JN.1.7.4 KP.2.3.2 KP.2.3.3 KP.3.3.10 LB.1.5 KP.2.3.9 KP.2.3 JN.1.36 LG.1 MW.1	0.51111272 0.10220700 0.07082867 0.06117399 0.06117357 0.06011760 0.05990920 0.02563022 0.02562877 0.01010100 0.00754581 0.00457143	3.6609414156867013	86.75383740761797
06_18_24_SBJUN13_R2__E0000000__X00__240627_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7843549999974619), ('KP.3* (KP.3.X)', 0.2156449999995299)]	KP.1.1.1 KP.3.3.10 JN.1.7.4 KP.2.4 LF.3.1.1 KR.1 KP.3.3.6	0.23471780 0.20282450 0.17741200 0.16237800 0.12354800 0.08629920 0.01282050	8.048006936316618	90.72668294151089
06_10_24_SBJUN04_R1__E0000000__X00__240624_4_SG_WW__001.trimmed.sorted.variants.tsv	[('KP.3* (KP.3.X)', 0.6388987999928318), ('BA.2.86* (BA.2.86.X)', 0.3609881999946954), ('A', 0.0001129999994352622)]	KP.3.3.10 KP.3.2 LU.1 JN.1.4 JN.1.8.2 JN.1 JN.1.28 JN.1.8 KP.3.1 KP.2.25 JN.1.44 A.2.5.2	0.43211000 0.19354990 0.10616500 0.10329400 0.03867500 0.03313325 0.03313325 0.03313325 0.01323890 0.00704420 0.00641026 0.00011300	7.429872072789635	97.22435875999064
10_21_24_PLOCT14_R1__E0000000__X00__241101_SG_WW_2__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.7262839999967601), ('Other', 0.2383180000007499), ('BA.2.86* (BA.2.86.X)', 0.035397999980099584)]	XEW MC.10.1.3 MC.7 MC.16 MC.33 MC.8 MC.42 MC.10 MC.19 MC.5 MC.27 MC.15 MC.19.1 KP.3.1.1 MC.33.2 KP.2.10 KP.2.15 JN.11	0.23831800 0.11810300 0.04678316 0.04678316 0.04678316 0.04678316 0.04678316 0.04678315 0.04678315 0.04678315 0.04678315 0.04678315 0.04678315 0.04678315 0.04678315 0.02362881 0.00950119 0.00226800	3.113158975748977	49.80436745477042
02_03_25_ENCJAN31_R1__E0000000__X00__250207_SG_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.5821118999821527), ('BA.2.86* (BA.2.86.X)', 0.29241319997345344), ('KP.3.1.1* (KP.3.1.1.X)', 0.05436950000333753), ('Other', 0.02922270000069218), ('LP.8.1* (LP.8.1.X)', 0.024441500000085818), ('Omicron', 0.01744119999892204)]	XEC JN.1.18.6 XEC.4 LF.7.6 XEW MC.24.2 LP.8.1.11 XEC.6 XEC.16 XEC.4.1 MC.10.1 MC.10.1.6 XEC.18 XEP XFC XFC.3 XFC.1	0.41215190 0.26023640 0.09718960 0.03217680 0.02922270 0.02603950 0.02444150 0.02202054 0.02166366 0.01883240 0.01416551 0.01416449 0.01025380 0.00629540 0.00371527 0.00371527 0.00371527	2.9828086675781034	67.79252917767448
07_14_25_SBJUL08_R1__E0000000__X00__250718_SG_WW__001.variants.tsv	[('XFG* (XFG.X)', 0.935753000000528), ('LP.8.1* (LP.8.1.X)', 0.05263200002103571), ('BA.2.86* (BA.2.86.X)', 0.011614999978037981)]	XFG.3.3 NY.19 LF.7.7.1 LF.7.1.8 PD.1	0.93575300 0.04776976 0.00580750 0.00580750 0.00486224	2.195731617869459	58.84693843427081
10_21_24_ENCOCT16_R1__E0000000__X00__241101_SG_WW_2__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.8904429999972694), ('KP.3* (KP.3.X)', 0.1095570000010978)]	MC.28 MC.43 KP.3.3.1 MC.27 MC.21 MC.40 MC.19 MC.42 KP.3.1.1 MC.22 MC.16 MC.13.2 MC.13 MC.15 KP.3.3.10 KP.3.3.2 MC.39	0.40466500 0.10256400 0.05329460 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.03463502 0.02813120 0.02813120 0.00222883	4.712445682425391	62.11751329298064
06_10_24_ENCJUN05_R2__E0000000__X00__240624_4_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.986626446792476), ('KP.3.1.1* (KP.3.1.1.X)', 0.013008488987140401), ('Omicron', 0.0001551109992520208), ('Other', 0.00013899999774956708), ('NB.1.8.1* (NB.1.8.1.X)', 7.089180071435984e-05)]	LE.1.2 JN.1.32 JN.1.18 JN.1.11 JN.1.13 JN.1.16.3 JN.1.18.3 JN.1.7.3 MC.1 MA.1 MA.1.2 KP.2.3.6 KP.2.27 MZ.5 XEP JN.1.47.1 MC.1.6 MH.1 XAW PQ.5.1.1 B.1.641 LY.2 MC.19 B.1.640.2	0.62093500 0.09893879 0.05866963 0.04890733 0.04388260 0.03165870 0.03141300 0.02704020 0.01288157 0.00765965 0.00564905 0.00453171 0.00408746 0.00295858 0.00015511 0.00014546 0.00012662 0.00011037 0.00008200 0.00007089 0.00005673 0.00003891 0.00000030 0.00000027	8.627799635327342	97.60224726616059
12_16_24_ENCDEC09_R1__E0000000__X00__241219_SG_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.37974110000013556), ('KP.3.1.1* (KP.3.1.1.X)', 0.30800399999987566), ('BA.2.86* (BA.2.86.X)', 0.19997899999979785), ('Other', 0.11227590000000245)]	KP.2.10 XEC.4 XEC.1 XEW MC.10 MC.22 XEC.9 MC.10.1 MC.10.1.4 MC.10.1.6 MC.10.1.5	0.19997900 0.16806700 0.16443000 0.11227590 0.10386800 0.10233000 0.04724410 0.02545293 0.02545102 0.02545102 0.02545102	5.014413676758085	73.84543356853827
09_03_24_PLAUG27_R1__E0000000__X00__240906_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7118219995721725), ('KP.3.1.1* (KP.3.1.1.X)', 0.2881779992810559)]	JN.1.11.2 LF.3 KP.2.3.1 MC.13 MC.13.2 LB.1.1	0.23805100 0.20648799 0.18454000 0.14408911 0.14408889 0.08274300	4.097508595511774	83.2090425709795
10_28_24_SBOCT27_R2__E0000000__X00__241101_SG_WW_3__001.variants.tsv	[('Other', 0.6824509999318633), ('KP.3.1.1* (KP.3.1.1.X)', 0.3175490000317731)]	XEZ MC.13.2.2 MC.33.2 MC.13.2.1 MC.18.2 MC.20 MC.41 MC.13.2 MC.6 MC.18 MC.30 MC.44 MC.2 MC.19 MC.16 MC.35 MC.45 MC.13 MC.42 MC.32 MC.7 MC.22 MC.15 MC.26 MC.28 MC.37 MC.4 MC.21 MC.29 MC.23 MC.27 MC.43 MC.46 MC.12 MC.33 MC.36 MC.5 MC.8 KP.3.1.1	0.68245100 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655 0.00835655	3.1853449331304535	24.422298766010098
06_24_24_SBJUN23_R2__E0000000__X00__240627_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.928715479768001), ('Omicron', 0.061435699846083), ('KP.3* (KP.3.X)', 0.009848819971362131)]	LB.1.1 KP.2.28.1 KP.2.2.2 JN.1.11.2 XEE JN.1.7.3 NL.19 LF.3 KP.2.3.6 KP.3.3.10 NL.12 KP.3.3.3 LF.3.1.1	0.45249372 0.12305800 0.11869831 0.08464740 0.06143570 0.05744560 0.03389699 0.02960535 0.02426610 0.00930619 0.00407056 0.00054263 0.00053345	5.4185761476404934	95.89673276928737
10_21_24_PLOCT13_R1__E0000000__X00__241101_SG_WW_2__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.6353469999941338), ('KP.3* (KP.3.X)', 0.19673950239708954), ('BA.2.86* (BA.2.86.X)', 0.16791349733541944)]	MC.22 KP.3.1 KP.2.10 KP.3.6 KP.2.18 JN.1.18.6 MC.10.1.5 MC.10.1.6 MC.10.1.4 MC.10.1 KP.3.1.1 MC.15 MC.27 MC.19.1 MC.16 MC.19	0.29761900 0.13962400 0.06941900 0.05711550 0.05711550 0.04137900 0.03578852 0.03578851 0.03578851 0.03578847 0.03242900 0.03242900 0.03242900 0.03242900 0.03242900 0.03242900	5.192839300225477	72.70842390395613
11_18_24_PLNOV11_R2__E0000000__X00__241125_SG_WW_combined__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.3519549999361847), ('KP.3.1.1* (KP.3.1.1.X)', 0.2961303468029041), ('XEC* (XEC.X)', 0.24854639990977614), ('KP.3* (KP.3.X)', 0.08034915315886176), ('Omicron', 0.023019099948170415)]	KP.3.1.1 LP.7 XEC.4 KP.3.6 XEC.39 JN.1.11.1 XEC.30 KP.2.18 KP.2.10 XEH NC.1 XEC.14 KP.2.19	0.29613035 0.18630890 0.11831200 0.08034915 0.06818558 0.06804310 0.05884418 0.05199885 0.03951400 0.02301910 0.00566060 0.00320464 0.00042955	10.497579790229707	97.74938969334181
02_03_25_PLJAN29_R1__E0000000__X00__250207_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7473856638972366), ('KP.3.1.1* (KP.3.1.1.X)', 0.11707299704883296), ('XEC* (XEC.X)', 0.07526880016823635), ('LP.8.1* (LP.8.1.X)', 0.04401229813202094), ('KP.3* (KP.3.X)', 0.016260198205395072)]	JN.1.18.5 LP.5 LF.7.1.3 LF.7.1.9 JN.1.11 MC.10.1.4 XEC.18 PF.2 LP.8.1.10 XEC.30 XEC.39 KP.3.3 MC.11 MC.19 KP.3.1.1 MC.15 MC.2.1 MC.2 MC.1.4 MC.26.1	0.25485395 0.13265450 0.12903200 0.12096801 0.10987720 0.04612010 0.04218540 0.02298850 0.02102380 0.01654170 0.01654170 0.01626020 0.01127820 0.01065203 0.01065203 0.01065203 0.00905797 0.00774873 0.00619492 0.00471698	5.098741385750016	84.23235126910343
11_04_24_PLOCT28_R2__E0000000__X00__241107_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.3388290000010575), ('BA.2.86* (BA.2.86.X)', 0.32783799999290936), ('Other', 0.23514499999796543), ('Omicron', 0.09818799999995584)]	KP.2.10 XEW MC.1.4 KP.3.1.1 MC.19 MC.15 MC.16 MC.27 KP.2.3.9 KP.2.3 XDY.2 XDY.7 XDY XDY.8 XDY.4 MC.10	0.28807660 0.23514500 0.13513500 0.03710245 0.03710244 0.03710244 0.03710244 0.03710243 0.01988071 0.01988069 0.01963760 0.01963760 0.01963760 0.01963760 0.01963759 0.01818180	4.179236074586237	65.00685549944822
06_30_25_ENCMAY30_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('Omicron', 0.2927249999963179), ('XFG* (XFG.X)', 0.2872709999987242), ('BA.2.86* (BA.2.86.X)', 0.26160099999858394), ('KP.3* (KP.3.X)', 0.15840300000276664)]	XFC XFG NF.1 KP.3.3 BA.2.86.1 XFG.3	0.29272500 0.27040350 0.22000400 0.15840300 0.04159700 0.01686750	9.797176644646104	85.37604922583019
12_30_24_ENCDEC26_R2__E0000000__X00__250205_12-30-24_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.48183399999989757), ('KP.3.1.1* (KP.3.1.1.X)', 0.27115598510270905), ('BA.2.86* (BA.2.86.X)', 0.22156899999749938), ('LP.8.1* (LP.8.1.X)', 0.013881299999460276), ('Omicron', 0.01155969999906469)]	XEC.40 LB.1.1 XEC.4 MC.45 XEC.8 XEC.19 LP.10 MC.1.3.1 MC.22 MC.1.3 MC.10.1 MC.10.1.6 XEC.9 PP.1 PA.4 XDY.5.1 MC.8.1 PP.2.1 XEF.3	0.19710260 0.16546380 0.13840448 0.12963248 0.07547170 0.06185570 0.05610520 0.04270110 0.03333330 0.01721630 0.01682165 0.01682118 0.00899952 0.00866966 0.00814257 0.00793651 0.00648741 0.00521164 0.00362319	5.101547458548561	91.18483095341604
07_01_24_PLJUN23_R2__E0000000__X00__240712_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8070669751731526), ('KP.3* (KP.3.X)', 0.143340253418982), ('KP.3.1.1* (KP.3.1.1.X)', 0.04229348445065975), ('Omicron', 0.007299237717753073)]	JN.1.11.1 KP.2.4 KP.3.3 LF.9 LF.9.1 KP.3.1 KP.3.2.5 MC.13 MC.13.2 KP.2.3.6 LF.4 KP.5 XDY KP.2.3.2 KP.2.3.3 KP.2.3.7	0.50363181 0.15417600 0.06650140 0.05566771 0.05553128 0.04254606 0.03429280 0.02114677 0.02114672 0.01997593 0.00904443 0.00888966 0.00729924 0.00005005 0.00005005 0.00005005	8.126958679276292	87.43938735243955
06_17_24_SBJUN16_R1__E0000000__X00__240627_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9013875008971036), ('KP.3* (KP.3.X)', 0.09861249472486514)]	KP.1 JN.1.16 JN.1.11 KP.3.3 LB.1.3 KP.1.2 JN.1.16.3 LR.1	0.34528342 0.33806617 0.14623151 0.09861249 0.04999986 0.02180557 0.00000082 0.00000014	8.908716329183928	95.05066381299535
06_17_24_PLJUN09_R2__E0000000__X00__240627_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8162087999889852), ('KP.3* (KP.3.X)', 0.18379119999603186)]	KP.5 KP.2 KP.3.1 LB.1.3 KP.1.1.3 LF.3 LB.1 LF.10 KP.3.3.10 KP.2.3.13 KP.2.4 JN.1.7.4 JN.1.24.1 KP.2.20	0.21559550 0.18326905 0.14053000 0.08343710 0.06555210 0.05912010 0.05853430 0.04329000 0.04326120 0.04262270 0.02308590 0.02070850 0.01806100 0.00293255	7.843853492969513	94.88345650938032
11_04_24_PLOCT28_R2_combined__E0000000__X00__241107_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.6893939999677069), ('XEC* (XEC.X)', 0.26937699977836804), ('KP.3* (KP.3.X)', 0.04122899999720691)]	MC.23 XEC MC.24 MC.24.2 MC.1.4 KP.3.3.10	0.47812300 0.26937700 0.07932260 0.06825940 0.06368900 0.04122900	6.487379270057534	83.10871818881049
01_13_25_PLJAN06_R1__E0000000__X00__250205_01-13-25_WW__001.variants.tsv	[('KP.3* (KP.3.X)', 0.2774652949524107), ('XEC* (XEC.X)', 0.27549300504086094), ('BA.2.86* (BA.2.86.X)', 0.19578499491917623), ('KP.3.1.1* (KP.3.1.1.X)', 0.14768150490041465), ('Other', 0.055215999980156694), ('LP.8.1* (LP.8.1.X)', 0.048359199998194984)]	PG.3.1 XEC.4 KP.2.15 MC.1 KP.3.1.8 XEW LP.8.1.5 MC.22 MC.10.1 XEC.8 XEC.34 XEC.38 KP.3.1.6 JN.1.26 XEC.18 JN.1.21 MC.32 LU.1 MC.42 LB.1.3.5 MC.36	0.18438200 0.18204891 0.15242500 0.06984409 0.06968099 0.05521600 0.04835920 0.03067480 0.02916600 0.02641670 0.02547588 0.02547522 0.02340230 0.01678350 0.01607630 0.01563876 0.00854701 0.00669145 0.00560345 0.00424628 0.00384615	5.6412605792558095	94.08086145202823
01_06_25_SBJAN05_R2__E0000000__X00__250205_01-06-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.44181499999860485), ('KP.3.1.1* (KP.3.1.1.X)', 0.3149679999980924), ('BA.2.86* (BA.2.86.X)', 0.17286139999978986), ('LP.8.1* (LP.8.1.X)', 0.06969974999563769), ('Omicron', 0.0006558499997490972)]	XEC.12 NF.1.5 MC.13.1 XEC MC.10.1 MC.10.1.1 NY.16 JN.1.18.6 MC.10.1.6 MC.10.1.2 LP.8.1.10 LB.1.1 XDY.1	0.34407600 0.11356000 0.11280600 0.09773900 0.08632525 0.07307690 0.06234100 0.05403600 0.03124405 0.01151580 0.00735875 0.00526540 0.00065585	5.291486344777229	94.77309968899442
09_30_24_ENCSEP24_R2__E0000000__X00__241003_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.9583329999995475), ('BA.2.86* (BA.2.86.X)', 0.041667000000193)]	KP.3.1.1 MC.18.2 MC.8 MC.28 MC.41 MC.19 MC.32 MC.27 MC.37 MC.40 MC.18 MC.15 MC.10 MC.35 MC.42 MC.45 KP.2.2	0.05990326 0.05989689 0.05989546 0.05989546 0.05989546 0.05989546 0.05989546 0.05989507 0.05989507 0.05989507 0.05989506 0.05989506 0.05989506 0.05989506 0.05989506 0.05989506 0.04166700	5.520275266468321	59.800020064876435
07_08_24_ENCJUL05_R1__E0000000__X00__240712_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6551719968954992), ('KP.3* (KP.3.X)', 0.337297045413615), ('Omicron', 0.005131430097781193), ('KP.3.1.1* (KP.3.1.1.X)', 0.0023995198233040726)]	LB.1.1 KP.3.2.3 KP.3.3.10 KP.2.3.13 KP.2.3.3 LB.1.7 LB.1.3 KP.2.3.14 KP.2.3 XEP ML.1 MC.42 KP.3.4.1 KP.2.3.2	0.50089000 0.23456863 0.09788357 0.05651640 0.02854436 0.02613240 0.02416960 0.01372680 0.00519080 0.00513143 0.00460700 0.00239952 0.00023784 0.00000163	7.791408115601719	94.82995017222352
06_17_24_SBJUN16_R1__E0000000__X00__240627_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.901387502200253), ('KP.3* (KP.3.X)', 0.0986124827975627)]	KP.1 JN.1.16 JN.1.11 KP.3.3 LB.1.3 JN.1.16.3 KP.1.2 LR.1	0.35664844 0.32670115 0.14623152 0.09861248 0.04482782 0.01136584 0.01044056 0.00517218	8.702828626994316	95.05066381299535
11_18_24_PLNOV13_R1__E0000000__X00__241125_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5437679999267637), ('BA.2.86* (BA.2.86.X)', 0.22941449439505937), ('KP.3* (KP.3.X)', 0.2158223996917021), ('XEC* (XEC.X)', 0.010995100316248419)]	MC.14 MC.10.1.4 KP.3.1 JN.1.18.5 KP.3.3.10 KP.2.3.10 MC.1 KP.5 XEC.4.9 KP.2.25 KP.2.19	0.28398100 0.21649500 0.14211800 0.13367089 0.07370440 0.04670880 0.04329200 0.04174240 0.01099510 0.00635593 0.00093647	12.264614075772009	96.39501053406013
01_13_25_ENCJAN09_R1__E0000000__X00__250205_01-13-25_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5235589999868523), ('XEC* (XEC.X)', 0.24479596778465584), ('KP.3.1.1* (KP.3.1.1.X)', 0.1405759999942583), ('Other', 0.09106900000098878)]	MV.1 XEC.33 JN.1.18.3 XEW JN.1.49.1 MC.19 XEC.39 LP.5 MC.24.2 XEC.4 MC.13.3.1 MC.10.1.1 XEC.36	0.29523000 0.16805300 0.10152250 0.09106900 0.08346200 0.08292710 0.05620509 0.04334450 0.03244110 0.01702930 0.01454190 0.01066590 0.00350858	5.964649882662227	94.72293749790991
06_18_24_SBJUN13_R2__E0000000__X00__240627_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7843549999984796), ('KP.3* (KP.3.X)', 0.2156449999997231)]	KP.1.1.1 KP.3.3.10 JN.1.7.4 KP.2.4 LF.3.1.1 KR.1 KP.3.3.6	0.23471780 0.20282450 0.17741200 0.16237800 0.12354800 0.08629920 0.01282050	8.017292114603812	90.72668294151089
11_04_24_PLOCT28_R2_Z__E0000000__X00__241107_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.901782396999321), ('XEC* (XEC.X)', 0.09741600000033418), ('Omicron', 0.0008016030002710527)]	MC.23 MC.24 XEC MC.22 MC.1.3 XEP	0.57575800 0.17926600 0.09741600 0.08280490 0.06395350 0.00080160	6.405974476995952	74.73163227769788
02_10_25_ENCFEB07_R2__E0000000__X00__250213_SG_WW__001.variants.tsv	[('KP.3* (KP.3.X)', 0.3768307999998982), ('XEC* (XEC.X)', 0.25446399999990615), ('BA.2.86* (BA.2.86.X)', 0.2002104000000274), ('KP.3.1.1* (KP.3.1.1.X)', 0.07266980000000516), ('LP.8.1* (LP.8.1.X)', 0.05607479999998326), ('Omicron', 0.039750199999974624)]	KP.3.1 XEC LB.1.1 KP.3.3.10 MC.10.1 XEP LP.8.1.5 LP.7 LP.8.1.10 XEC.30 XEC.39	0.23514800 0.23124820 0.17096100 0.14168280 0.07266980 0.03975020 0.03192020 0.02924940 0.02415460 0.01160809 0.01160771	5.310772466056174	88.69009798347992
08_19_24_SBAUG13_R2__E0000000__X00__240822_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6149599935978037), ('KP.3.1.1* (KP.3.1.1.X)', 0.19874639999589563), ('Omicron', 0.12824899999948075), ('KP.3* (KP.3.X)', 0.057942599998170405), ('A', 6.0095895024800984e-05), ('Other', 4.1904100088567206e-05)]	KP.2.3.6 MC.19 XEE LB.1.3 KP.2.3 KP.2 KP.3.1.6 LY.1 LR.1 MC.1.1 NL.10 KP.2.2 KP.1.1 KP.2.3.8 PG.3 NS.3 A.2.5 B.1.575.2	0.16091500 0.15777450 0.12824900 0.10123270 0.07650610 0.07522610 0.05548560 0.05317050 0.04716400 0.04097190 0.03423561 0.03343959 0.02336030 0.00897190 0.00245700 0.00073819 0.00006010 0.00004190	8.326125725000104	98.32123867170517
01_13_25_ENCJAN08_R2__E0000000__X00__250205_01-13-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.6642259999973741), ('KP.3.1.1* (KP.3.1.1.X)', 0.22631599998296398), ('LP.8.1* (LP.8.1.X)', 0.040086600000266114), ('Omicron', 0.039955999990957634), ('BA.2.86* (BA.2.86.X)', 0.017609999997737734), ('KP.3* (KP.3.X)', 0.011805399998718488)]	XEC.39 MC.23 XEC.30 XEC.4 MC.24.2 XEC.8 XEF LP.8.1.6 XEC.15 MC.8.1 KP.3.1 MT.1.1 XEC.17 JN.1.2 PA.3 LP.8.1.10	0.36564228 0.13689623 0.11734953 0.09907450 0.06979040 0.04878050 0.03995600 0.03393554 0.02470240 0.01319850 0.01180540 0.00995142 0.00867679 0.00765858 0.00643087 0.00615106	4.6370442061898824	94.23803631742635
07_15_24_PLJUL08_R2__E0000000__X00__240718_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6101689800513466), ('KP.3* (KP.3.X)', 0.20366389999999457), ('KP.3.1.1* (KP.3.1.1.X)', 0.18616709999978573)]	MC.30 MC.17 KP.1.1.3 KP.1 KP.3.1.6 KP.2.3.12 KP.2.3.2 KP.3.3 JN.1.9 KP.3 LB.1.8 JN.1.49.2 NK.1 LF.3 KP.1.1.6 JN.1.4 KP.1.1.1 LL.1 KP.2.4 JN.1.11.1 KP.3.3.5 KP.3.5 MC.42 MC.46.1	0.09337860 0.08934130 0.07739100 0.07414480 0.07364790 0.07033640 0.06889958 0.06384232 0.06121610 0.05941510 0.05628390 0.04878600 0.04281100 0.02255410 0.02127630 0.01988490 0.01388890 0.01233500 0.01073560 0.00962540 0.00377358 0.00298500 0.00258876 0.00085844	7.0711263742305785	95.5088118249005
